x_gyro,y_gyro,z_gyro,time
0.040725708,0.015045166,-0.019363403,1508224053043
0.021560669,-0.017990112,-0.014038086,1508224053069
0.0066375732,-0.0019989014,-0.00869751,1508224053090
-0.014663696,0.026763916,-0.0076446533,1508224053116
-0.03277588,0.032089233,-0.006576538,1508224053137
-0.015731812,0.039535522,0.009399414,1508224053164
0.05883789,-0.03715515,0.03390503,1508224053190
0.12701416,0.14819336,0.0040740967,1508224053219
0.10997009,0.14286804,-0.002319336,1508224053239
0.05671692,-0.059524536,0.001953125,1508224053255
-0.027450562,-0.06484985,-0.058776855,1508224053288
0.0077056885,0.06404114,-0.038528442,1508224053314
0.043930054,0.12582397,-0.016159058,1508224053329
0.03967285,0.118377686,-0.019363403,1508224053355
0.015167236,0.007583618,0.021118164,1508224053376
-0.0231781,-0.028640747,0.005142212,1508224053393
-0.05088806,-0.012649536,0.001953125,1508224053408
-0.038101196,0.061904907,-0.0012512207,1508224053430
-0.0040130615,0.036346436,0.0040740967,1508224053451
0.011962891,-0.055267334,8.8500977E-4,1508224053478
-0.012527466,-0.026504517,-0.018295288,1508224053510
2.4414062E-4,0.043807983,-0.01083374,1508224053526
-0.001876831,0.04699707,0.0030212402,1508224053552
-0.049819946,-0.025436401,0.0030212402,1508224053585
-0.018920898,-0.047805786,-0.0076446533,1508224053605
0.04499817,0.034210205,-0.005508423,1508224053631
-0.0029449463,0.08428955,-1.8310547E-4,1508224053657
-0.040222168,-0.024368286,8.8500977E-4,1508224053678
-0.024246216,-0.06378174,-0.002319336,1508224053704
0.06097412,-0.019042969,8.8500977E-4,1508224053743
0.04711914,-0.0446167,-0.00869751,1508224053770
-0.030639648,0.059783936,-0.026809692,1508224053800
-0.040222168,0.06829834,-0.0076446533,1508224053827
-0.061538696,0.024627686,8.8500977E-4,1508224053842
-0.04875183,-0.005203247,-0.005508423,1508224053868
0.002380371,-0.008392334,-0.012969971,1508224053884
0.030075073,-0.0211792,-0.012969971,1508224053904
0.017303467,-0.0211792,-0.02255249,1508224053925
-0.0040130615,-0.016921997,-0.027877808,1508224053946
0.0077056885,0.045928955,-0.028945923,1508224053979
-0.030639648,0.051254272,-0.0076446533,1508224054005
-0.051940918,1.2207031E-4,0.015792847,1508224054037
-0.014663696,-0.055267334,0.0072784424,1508224054063
0.05458069,-0.029693604,-0.0076446533,1508224054085
0.069488525,0.021438599,-0.017227173,1508224054105
0.016235352,0.019302368,-0.018295288,1508224054121
-0.047683716,0.019302368,-0.023620605,1508224054147
-0.06686401,0.045928955,-0.00869751,1508224054179
-0.024246216,0.040603638,0.010467529,1508224054200
0.022628784,-0.06272888,0.030715942,1508224054226
0.024749756,-0.07977295,0.028579712,1508224054247
0.030075073,-0.028640747,0.016860962,1508224054279
0.02368164,0.026763916,-0.012969971,1508224054306
0.019424438,0.007583618,-0.02255249,1508224054323
-0.0050811768,0.0054473877,-0.021484375,1508224054354
0.013031006,-0.031829834,-0.0044403076,1508224054380
0.018356323,-0.015853882,0.005142212,1508224054409
-0.031707764,0.038482666,-0.0033721924,1508224054440
-0.055145264,0.029953003,0.015792847,1508224054468
-0.040222168,0.012908936,0.044555664,1508224054500
-0.03703308,0.0043945312,0.037109375,1508224054521
-0.022125244,-0.009460449,0.02432251,1508224054542
-0.029571533,0.031021118,0.009399414,1508224054582
-0.019989014,-0.008392334,-0.02468872,1508224054603
-0.011459351,0.006515503,-0.037460327,1508224054629
-0.0072021484,0.006515503,-0.042785645,1508224054651
-0.008270264,-0.004135132,-0.050247192,1508224054672
-0.014663696,0.012908936,-0.050247192,1508224054693
-0.018920898,0.016113281,-0.027877808,1508224054719
-0.0040130615,-0.03929138,-0.009765625,1508224054740
-0.0029449463,-0.029693604,-0.0076446533,1508224054771
0.020492554,0.010772705,-0.0076446533,1508224054802
-0.026382446,0.027816772,0.0040740967,1508224054829
-0.07325745,0.04699707,0.0072784424,1508224054860
-0.024246216,0.03527832,0.0115356445,1508224054891
0.040725708,0.11730957,-0.0119018555,1508224054907
0.06629944,0.22276306,-0.07687378,1508224054928
0.021560669,0.25898743,-0.13121033,1508224054948
-0.14994812,-0.036087036,-0.05770874,1508224054980
-0.15847778,1.2207031E-4,0.006210327,1508224055001
-0.045547485,0.02355957,-0.017227173,1508224055037
0.0513916,-0.010528564,-0.021484375,1508224055074
-0.016799927,-0.008392334,0.0040740967,1508224055095
-0.0466156,-0.0488739,0.0072784424,1508224055110
-0.027450562,-0.0488739,0.01260376,1508224055131
0.015167236,-0.06484985,0.013671875,1508224055154
0.06523132,-0.03503418,0.0115356445,1508224055180
0.052444458,-0.06378174,0.017929077,1508224055202
0.014099121,-0.061660767,0.026443481,1508224055235
0.015167236,-0.036087036,0.010467529,1508224055257
0.024749756,-0.009460449,8.8500977E-4,1508224055279
0.020492554,-0.016921997,0.006210327,1508224055310
2.4414062E-4,-0.0073242188,0.008346558,1508224055333
-0.040222168,0.039535522,0.0072784424,1508224055369
-0.019989014,0.009719849,8.8500977E-4,1508224055401
0.0066375732,0.03527832,-0.019363403,1508224055427
-0.0040130615,0.0491333,-0.040664673,1508224055459
-0.03916931,0.059783936,-0.031082153,1508224055490
-0.029571533,0.029953003,-0.017227173,1508224055506
-0.018920898,0.029953003,-0.016159058,1508224055523
-0.0029449463,0.024627686,-0.02255249,1508224055544
0.009841919,0.048065186,-0.021484375,1508224055570
0.011962891,0.03527832,-0.005508423,1508224055590
0.022628784,0.01184082,8.8500977E-4,1508224055606
0.032211304,-0.029693604,0.017929077,1508224055627
0.048187256,-0.045684814,0.02432251,1508224055648
0.052444458,-0.03929138,0.021118164,1508224055675
0.04286194,0.003326416,0.014724731,1508224055696
0.011962891,0.031021118,-0.0033721924,1508224055722
-0.08390808,0.052322388,-0.025741577,1508224055759
-0.06472778,0.16737366,-0.08540344,1508224055803
-0.04875183,0.10133362,-0.053451538,1508224055824
-0.033843994,0.012908936,-0.050247192,1508224055856
-0.0072021484,0.06297302,-0.06303406,1508224055890
0.008773804,0.015045166,-0.053451538,1508224055917
0.029006958,0.021438599,-0.038528442,1508224055943
0.03967285,0.032089233,-0.009765625,1508224055987
-0.011459351,-0.03503418,0.034973145,1508224056019
0.010910034,0.0054473877,0.040298462,1508224056046
0.018356323,-0.01159668,0.027511597,1508224056073
0.0045166016,-0.022247314,0.01260376,1508224056094
0.005584717,0.02355957,0.009399414,1508224056115
2.4414062E-4,0.010772705,0.018997192,1508224056146
-0.021057129,-0.027572632,0.0072784424,1508224056178
0.0045166016,-0.06378174,0.006210327,1508224056199
0.022628784,-0.03715515,0.0040740967,1508224056226
0.016235352,0.009719849,-0.0012512207,1508224056242
-0.015731812,-0.0488739,0.0072784424,1508224056288
-0.017852783,0.08428955,-0.040664673,1508224056319
-0.010406494,0.102386475,-0.025741577,1508224056340
-0.035964966,-0.069122314,-0.009765625,1508224056372
0.017303467,-0.11279297,-0.0012512207,1508224056394
0.07588196,-0.04673767,0.008346558,1508224056416
0.053512573,-0.057403564,0.023254395,1508224056448
2.4414062E-4,-0.0914917,0.025390625,1508224056470
-0.011459351,-0.030761719,0.0115356445,1508224056497
0.022628784,-0.025436401,8.8500977E-4,1508224056523
0.008773804,0.0011901855,-0.021484375,1508224056556
0.0034484863,-0.0030670166,-0.0044403076,1508224056583
0.0013122559,-0.07550049,0.03816223,1508224056619
-0.022125244,-0.07977295,0.039230347,1508224056640
-0.018920898,0.006515503,0.029647827,1508224056667
0.002380371,0.04699707,0.06585693,1508224056694
-0.012527466,-0.06378174,0.05947876,1508224056725
-0.021057129,-0.05633545,0.03816223,1508224056746
0.030075073,-0.038223267,0.04348755,1508224056785
0.118499756,-0.015853882,0.042434692,1508224056806
0.104644775,0.04486084,-0.025741577,1508224056832
0.016235352,0.0256958,-0.052383423,1508224056847
-0.09988403,-0.10746765,0.001953125,1508224056868
-0.06365967,-0.21398926,0.053085327,1508224056899
-0.06686401,0.094940186,-0.017227173,1508224056927
0.059906006,0.043807983,0.02218628,1508224056942
0.13554382,-0.022247314,0.054153442,1508224056963
0.017303467,-0.020111084,-0.005508423,1508224056983
-0.03916931,0.0491333,-0.021484375,1508224057004
-0.016799927,0.09599304,0.017929077,1508224057020
-0.015731812,0.08641052,0.050949097,1508224057041
-0.05833435,0.008651733,0.037109375,1508224057062
-0.07218933,0.007583618,0.028579712,1508224057089
-8.087158E-4,-0.012649536,0.010467529,1508224057112
0.03540039,0.003326416,-0.0033721924,1508224057138
0.024749756,0.003326416,-0.009765625,1508224057164
-0.006134033,-0.019042969,0.0030212402,1508224057200
-0.0050811768,0.003326416,-0.00869751,1508224057221
0.024749756,0.021438599,-0.0076446533,1508224057237
0.03753662,0.007583618,-0.018295288,1508224057269
0.0045166016,0.0043945312,-0.0033721924,1508224057297
-0.015731812,0.036346436,0.005142212,1508224057329
0.013031006,0.052322388,-0.009765625,1508224057355
0.024749756,0.052322388,-0.0044403076,1508224057388
-0.013595581,0.012908936,0.020065308,1508224057420
-0.018920898,-0.0446167,0.0030212402,1508224057441
0.0513916,-0.020111084,-0.002319336,1508224057472
0.07695007,0.0022583008,-0.016159058,1508224057494
0.05458069,0.032089233,-0.02468872,1508224057514
0.017303467,0.016113281,-0.017227173,1508224057535
0.032211304,0.040603638,-0.0076446533,1508224057574
0.050323486,0.08215332,-0.00869751,1508224057602
0.0077056885,-0.020111084,-0.0012512207,1508224057628
-0.001876831,-0.040359497,-0.0044403076,1508224057659
0.025817871,0.019302368,-0.005508423,1508224057686
0.014099121,0.0054473877,-0.0044403076,1508224057717
-0.03277588,-0.0211792,-0.006576538,1508224057737
-0.038101196,0.0054473877,-0.0076446533,1508224057759
-0.006134033,0.038482666,-0.0119018555,1508224057790
-0.030639648,-0.0062713623,-0.0012512207,1508224057826
-0.03489685,-0.05633545,-0.0012512207,1508224057852
-0.013595581,0.024627686,0.005142212,1508224057884
-0.030639648,0.040603638,-0.009765625,1508224057911
-0.030639648,-0.040359497,0.0030212402,1508224057938
-0.019989014,-0.033966064,-0.017227173,1508224057960
0.016235352,-0.0030670166,-0.021484375,1508224057983
0.022628784,0.024627686,-0.017227173,1508224058009
-0.006134033,0.0011901855,-0.0044403076,1508224058040
-0.019989014,-0.008392334,-0.0044403076,1508224058079
0.0013122559,0.018234253,8.8500977E-4,1508224058099
2.4414062E-4,-0.004135132,-0.0033721924,1508224058120
-0.013595581,1.2207031E-4,8.8500977E-4,1508224058146
-0.014663696,-0.019042969,8.8500977E-4,1508224058167
-0.0072021484,0.013977051,-0.0044403076,1508224058194
-0.012527466,0.0256958,-0.012969971,1508224058227
-0.028503418,0.010772705,-0.01083374,1508224058253
-0.030639648,-0.040359497,-0.0119018555,1508224058280
0.011962891,0.031021118,-0.0119018555,1508224058316
-0.006134033,0.024627686,-0.00869751,1508224058337
-0.012527466,1.2207031E-4,-0.021484375,1508224058363
-8.087158E-4,1.2207031E-4,-0.0119018555,1508224058385
0.019424438,0.01184082,-0.005508423,1508224058409
-0.018920898,-9.460449E-4,0.006210327,1508224058445
-0.021057129,-0.04673767,0.016860962,1508224058471
0.021560669,0.022491455,-0.0012512207,1508224058504
0.026885986,0.024627686,0.006210327,1508224058520
-0.015731812,0.015045166,0.017929077,1508224058546
-0.022125244,-0.015853882,0.020065308,1508224058567
0.025817871,-0.0030670166,-0.0044403076,1508224058600
0.041793823,0.024627686,-0.006576538,1508224058621
0.026885986,0.007583618,-0.002319336,1508224058653
0.009841919,-0.008392334,-1.8310547E-4,1508224058682
0.014099121,-0.0019989014,-1.8310547E-4,1508224058714
-0.009338379,0.006515503,-0.006576538,1508224058734
-0.0040130615,0.008651733,-0.005508423,1508224058756
-0.012527466,-0.005203247,0.0040740967,1508224058787
-0.026382446,-0.04673767,-0.0044403076,1508224058808
0.009841919,-0.008392334,-0.015090942,1508224058833
0.025817871,0.03527832,-0.012969971,1508224058854
2.4414062E-4,0.010772705,-0.0033721924,1508224058881
-0.027450562,0.007583618,-0.0044403076,1508224058908
-0.0072021484,0.036346436,-0.0076446533,1508224058929
0.015167236,0.029953003,-1.8310547E-4,1508224058950
0.009841919,-0.008392334,0.005142212,1508224058966
-0.008270264,-0.04248047,-1.8310547E-4,1508224058989
