-0.95947266,3.1423798,7.636902,1508223854779
-0.95947266,3.1423798,7.636902,1508223854789
-1.2826843,3.0106964,7.5195923,1508223854800
-1.2826843,3.0106964,7.5195923,1508223854810
-1.2826843,2.9676056,8.019974,1508223854821
-1.2826843,2.9676056,8.019974,1508223854831
-1.2826843,2.9676056,8.019974,1508223854842
-1.2826843,2.9676056,8.019974,1508223854852
-1.2826843,2.9676056,8.019974,1508223854863
-1.2826843,2.9676056,8.019974,1508223854868
-1.2826843,2.9676056,8.019974,1508223854879
-1.2826843,2.9676056,8.019974,1508223854890
-0.080091655,0.8663292,-3.0813541,1508223854900
-0.080091655,0.8663292,-3.0813541,1508223854910
0.83981025,-0.026248455,0.18240643,1508223854927
0.27754384,1.9350474,0.9102354,1508223854938
-0.037688196,2.8546267,2.237751,1508223854949
-0.11286974,2.199143,3.0490112,1508223854959
-0.09775907,1.7821338,3.532321,1508223854969
0.020830393,1.1564245,3.5956135,1508223854980
-0.08529979,0.39097166,3.1199436,1508223854990
-0.3266698,-0.48650026,1.3810987,1508223855001
-0.61969334,-0.9654014,-0.19037342,1508223855007
-0.93325496,-1.19817,-1.4762831,1508223855018
-1.1769011,-1.3258793,-2.4897842,1508223855028
-1.2458096,-1.3800066,-2.3529243,1508223855038
-0.8957995,-1.2796593,-1.368393,1508223855049
-0.52770853,-0.93150806,-0.69463634,1508223855064
-0.37546754,-0.50190425,-0.22929478,1508223855075
-0.22642195,-0.14034343,0.22932434,1508223855085
0.020761728,0.1596272,0.35001278,1508223855096
0.3803861,0.28406906,0.30164528,1508223855106
0.51034856,0.29974842,0.18688297,1508223855117
0.5105665,0.3658564,0.23225021,1508223855127
0.33421957,0.18796253,0.009305,1508223855137
0.15305984,-0.14086866,-0.2800169,1508223855148
0.0228827,-0.46810913,-0.51716805,1508223855159
-0.11188209,-0.43234706,-0.49760056,1508223855170
-0.25325,-0.33323193,-0.29814053,1508223855180
-0.31057334,-0.2652185,-0.20855045,1508223855191
-0.34574223,-0.2200954,-0.048775673,1508223855201
-0.25996137,-0.15500832,0.060112953,1508223855212
0.0048294067,-0.1379478,-0.09943867,1508223855228
0.13869536,-0.16908121,0.04250908,1508223855239
0.002137661,-0.18763518,0.44940186,1508223855250
-0.14612055,-0.1655066,0.47677517,1508223855261
-0.34531963,-0.16854668,0.13179779,1508223855271
-0.36358392,-0.08216095,-0.4277706,1508223855282
-0.30752492,-0.036972046,-1.2350502,1508223855293
-0.51295364,0.04649806,-1.4777689,1508223855303
-0.37672532,0.24204755,-1.1631765,1508223855314
0.39559948,0.8185668,0.0056848526,1508223855324
0.6335496,1.0616231,0.69454193,1508223855335
0.25879157,1.214627,0.7286644,1508223855345
-0.6846694,1.1548691,0.41347408,1508223855362
-1.2470773,1.0368602,0.07185173,1508223855372
-1.7688175,0.71903396,-0.41380405,1508223855383
-1.9313214,0.43386054,-0.024972916,1508223855394
-1.3245825,0.009418011,0.7389374,1508223855406
-0.9568608,-0.172575,0.5913534,1508223855417
-0.69593537,0.12776828,0.5129576,1508223855428
-0.22661841,0.6878352,0.86100864,1508223855439
0.027688026,0.95905614,1.6540279,1508223855455
0.2783113,1.1185927,1.9426622,1508223855465
-0.17553031,1.0417824,1.3343134,1508223855476
-0.5461253,0.7481408,0.5868664,1508223855487
-0.45263803,0.31392574,0.23940372,1508223855498
-0.23934329,-0.38641405,0.16766453,1508223855508
-0.21677393,-0.8334813,0.1583538,1508223855520
0.028817534,-1.2619429,0.016017914,1508223855537
0.28430068,-1.1803205,-0.3316307,1508223855550
0.4527915,-0.8518529,-0.44230556,1508223855561
0.29708987,-0.51316833,-0.89233685,1508223855573
0.21397758,-0.36153984,-1.0799685,1508223855583
0.052550316,-0.384279,-1.4226465,1508223855595
-0.023180902,-0.4518156,-1.5628281,1508223855606
-0.18430018,-0.33448577,-1.5008097,1508223855616
-0.10945082,-0.25691295,-0.44561768,1508223855627
-0.049104333,-0.018713713,0.36254597,1508223855638
-0.18115255,-0.15324068,0.46504974,1508223855650
0.24403834,-0.29580688,0.15009785,1508223855668
0.86394703,-0.23678184,-0.05779457,1508223855679
1.1806718,-0.29600763,-0.47455215,1508223855690
1.1993247,-0.46200156,-1.2116909,1508223855701
1.0485281,-0.5074172,-1.7178364,1508223855712
0.9741446,-0.48124647,-1.8790874,1508223855724
0.7143893,-0.63504887,-1.9340448,1508223855741
0.5744822,-0.6673968,-1.1351748,1508223855751
0.61733717,-0.5748477,-0.6685982,1508223855762
0.73100704,-0.4756949,-0.19970512,1508223855772
0.89123344,-0.6161568,-0.4603691,1508223855783
0.766679,-0.7007985,-0.88772964,1508223855794
0.5860574,-0.9656246,-1.1403122,1508223855806
0.5511861,-1.1009216,-1.427948,1508223855816
0.58324075,-0.90817285,-1.7788067,1508223855828
0.69055665,-0.44656038,-2.0963688,1508223855838
0.73059946,-0.1537714,-2.0836258,1508223855850
0.3942073,-0.26521564,-2.001114,1508223855866
-0.037086666,-0.7576194,-1.9825392,1508223855872
-0.06989694,-1.0199327,-1.925211,1508223855888
0.27667585,-0.5766401,-0.9429846,1508223855900
0.4795937,0.16732287,-0.10171127,1508223855910
0.40739256,0.5615642,0.7446699,1508223855917
0.28473535,0.0065186024,0.5734234,1508223855940
0.07990575,-0.69406366,-0.11077976,1508223855951
0.017420411,-0.97583437,-0.47868156,1508223855962
0.20475724,-0.9439628,-0.57583237,1508223855973
0.5155445,-0.60348487,-0.41390133,1508223855984
0.8385865,-0.07423186,0.1577673,1508223855994
0.8032546,-0.031349897,0.33591652,1508223856005
0.7408685,-0.54229236,-0.24226475,1508223856022
0.6900531,-1.230983,-1.1818438,1508223856033
0.3122477,-1.2600255,-1.4418755,1508223856050
-0.13809305,-0.748981,-1.7264748,1508223856061
-0.0023415089,-0.3181491,-1.883378,1508223856072
0.009814709,-0.061921835,-1.946002,1508223856083
-0.111260265,-0.5791681,-1.1904144,1508223856094
0.15580404,-0.5271883,-0.5787697,1508223856105
0.5732304,-0.5717125,-0.8306818,1508223856115
0.60534537,-0.7835946,-1.1786718,1508223856128
1.0122749,0.014064789,-0.76814365,1508223856139
0.8468524,0.60585976,0.29162598,1508223856149
0.6770312,0.45099974,0.6839552,1508223856160
0.6040581,0.09469485,0.4998045,1508223856171
0.3042422,-0.14463401,-0.045476913,1508223856188
0.011819005,-0.11806607,-0.061763763,1508223856200
-0.43274426,-0.18198562,-0.5572424,1508223856211
-0.045443594,0.008874655,-0.9397974,1508223856222
-0.36856216,0.3386793,-0.016152382,1508223856233
-0.43834138,0.68974566,-1.1365023,1508223856244
-0.66981554,1.1719928,-1.1076937,1508223856255
-0.4549415,0.3792324,-1.4728012,1508223856271
-0.7041402,0.08601141,-2.4527378,1508223856282
-0.46774292,0.23986101,-2.0529718,1508223856293
-0.02435559,-0.09374714,-0.95790386,1508223856303
0.2218799,-0.419698,-0.37086964,1508223856314
0.056202292,-0.634979,0.39929485,1508223856336
0.06746793,-0.02925849,0.8311014,1508223856346
-0.059902906,-0.038390636,1.4357929,1508223856358
-0.3442216,-0.44443226,1.307744,1508223856369
-0.48209286,-1.039731,0.45347404,1508223856380
-0.5181551,-0.76605725,0.11865425,1508223856392
0.103619814,0.20646334,-0.038680077,1508223856410
0.9068477,0.66060376,0.39649868,1508223856421
0.8728497,1.2606974,1.8537464,1508223856434
-0.10335183,2.2929432,3.1824617,1508223856450
0.027587652,-0.6369324,-0.3060255,1508223856461
-1.7990155,-0.43623042,1.3737669,1508223856474
-2.649987,0.58893967,0.861619,1508223856488
-1.9019313,-0.030326128,2.7351341,1508223856499
-0.32643962,-0.24512553,4.636736,1508223856510
1.1385486,-0.10917878,4.9957523,1508223856521
1.5017345,0.8389704,3.3183928,1508223856533
0.931797,1.0699663,2.5685434,1508223856544
-0.8665314,0.7624428,3.4742584,1508223856555
-1.6777818,0.33489418,4.568062,1508223856570
-2.1144364,-0.13339663,4.7405415,1508223856581
-2.5295177,-0.6960943,3.9071283,1508223856588
-2.8552563,-0.99936867,2.2338114,1508223856599
-2.9310222,-1.5098052,0.76658154,1508223856609
-2.3102653,-2.6693983,-0.784853,1508223856621
-1.4828434,-3.6237545,-2.374692,1508223856637
-2.0643249,-3.2028532,-2.8022814,1508223856648
-2.6444275,-2.7500424,-3.3959632,1508223856659
-3.0957606,-2.6221848,-3.7689552,1508223856670
-3.3411186,-2.239993,-3.552207,1508223856686
-3.0695477,-2.139966,-3.4869533,1508223856698
-2.7022383,-1.8507285,-3.3292093,1508223856709
-2.4726598,-1.7139378,-2.7408638,1508223856720
-1.8118203,-2.2217646,-1.5966392,1508223856731
-0.6739738,-2.455689,-1.1273279,1508223856742
0.51899743,-1.7805429,-1.4745598,1508223856752
1.1019633,-1.3131046,-2.1591616,1508223856763
0.6611345,-1.3528285,-2.3495355,1508223856779
0.44765842,-1.3870077,-1.9458041,1508223856790
0.44860387,-1.3072395,-1.4658084,1508223856801
1.0396221,-1.2258744,-1.5802479,1508223856812
1.2610601,-1.193924,-2.085507,1508223856822
1.1435349,-1.4744697,-2.5468755,1508223856835
1.1422337,-1.3025589,-3.0896835,1508223856851
0.62508285,-1.235527,-2.735344,1508223856862
0.96707016,-1.2691035,-2.1573915,1508223856874
1.1618423,-1.2973018,-1.1609688,1508223856885
1.4426379,-0.9396696,-0.28937483,1508223856902
1.8743317,-0.27643776,-0.1696024,1508223856914
2.2271488,-0.10125065,0.0430727,1508223856934
2.404892,-0.4196763,0.09292841,1508223856945
2.709201,-0.5246558,-0.60976505,1508223856956
2.8161554,-0.0963459,-1.604795,1508223856967
4.6519547,2.459878,4.1655016,1508223856983
7.1770244,3.4681005,7.074083,1508223856994
6.4197803,2.5122151,9.156521,1508223857005
2.4459672,0.5420203,4.938555,1508223857021
1.3865677,-0.47940016,0.9777217,1508223857028
-0.3555696,0.28697252,-0.42692184,1508223857046
-1.2620262,1.3572669,-0.5381479,1508223857056
-1.2775952,1.498332,-3.0076637,1508223857067
-1.8168844,0.25969696,-4.5743313,1508223857083
-1.9676023,0.030857086,-2.5597515,1508223857094
-0.75992453,0.2865014,-1.1226506,1508223857110
0.5585675,0.55147266,-0.91616344,1508223857121
1.2732514,0.11263418,-0.31014395,1508223857131
0.90240735,0.5627389,1.923985,1508223857144
1.4667938,-0.10315561,1.2641191,1508223857160
1.5232978,-1.193593,2.1303177,1508223857171
1.2796463,-1.5404353,4.4879065,1508223857182
2.1821911,-0.42509413,0.23853111,1508223857198
0.9345719,-1.1683831,0.59766626,1508223857209
0.108522296,-1.592094,0.80647326,1508223857221
-0.30077514,-1.2030511,0.7376237,1508223857233
-0.65117913,-0.69835806,-0.4871168,1508223857244
-0.49841395,-0.64499426,-0.7447605,1508223857254
-0.40391928,-0.21289492,-0.71114445,1508223857270
-0.26971853,0.4183097,-0.688869,1508223857281
-0.6390338,0.26103354,-0.7699809,1508223857298
